"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.797999417E0,8.732272545E-4,-2.465329133E-3,1.390314475E-2,1.414700701E-2
2.807956417E0,-1.854742877E-3,5.934666842E-5,1.160726883E-2,1.175467068E-2
2.817913417E0,7.823191117E-4,-1.329758205E-3,1.166825555E-2,1.176981171E-2
2.827870417E0,-2.206206089E-3,-3.989459947E-4,9.210649878E-3,9.479587248E-3
2.837827417E0,-1.572107431E-3,-1.243967563E-3,1.221629232E-2,1.237969205E-2
2.847784417E0,-2.174148802E-3,1.368202269E-3,1.110615209E-2,1.139936466E-2
2.857741417E0,-7.213943172E-4,-3.548637033E-4,1.444602013E-2,1.446837363E-2
2.867697417E0,1.780384569E-3,5.744844675E-4,1.487453468E-2,1.499171717E-2
2.877654417E0,-1.289174892E-3,-1.406908035E-3,1.452858932E-2,1.465337060E-2
2.887611417E0,-1.855733106E-3,-1.283548772E-5,1.117572747E-2,1.132875962E-2
2.897568417E0,-2.622989705E-3,2.344860695E-3,1.378695853E-2,1.422879729E-2
2.907525417E0,9.408572223E-4,2.884734422E-4,6.854463369E-3,6.924745289E-3
2.917482417E0,8.987793699E-4,-1.261220314E-3,1.087637059E-2,1.098607839E-2
2.927439417E0,-1.943069743E-3,-2.842372283E-3,1.006533764E-2,1.063793317E-2
2.937396417E0,-8.386569098E-4,4.447670653E-4,7.880480960E-3,7.937451941E-3
2.947353417E0,4.300263245E-4,-2.377319150E-3,1.086555421E-2,1.113089562E-2
2.957310417E0,2.320071682E-3,-9.725010023E-4,9.063925594E-3,9.406552928E-3
2.967267417E0,4.079296719E-3,-4.100045189E-4,1.027440280E-2,1.106219319E-2
2.977224417E0,-1.354219858E-4,-9.476961568E-4,1.711419970E-2,1.714095384E-2
2.987181417E0,-9.907477070E-4,8.446406573E-4,1.940806024E-2,1.945167862E-2
