"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.583529875E0,-1.293324050E-3,1.146886498E-4,-1.083414629E-1,1.083492428E-1
2.593486875E0,-1.905090176E-4,-9.838650003E-4,-1.091806293E-1,1.091852283E-1
2.603442875E0,1.866794191E-4,-9.317370132E-4,-1.061880365E-1,1.061922882E-1
2.613399875E0,-1.000291435E-3,3.423187882E-4,-1.084684953E-1,1.084736477E-1
2.623356875E0,-2.658397425E-4,-1.424744725E-3,-1.102755219E-1,1.102850456E-1
2.633312875E0,-6.184156518E-5,-7.445737720E-4,-1.128747687E-1,1.128772414E-1
2.643269875E0,-1.785811037E-4,8.461866528E-4,-1.134616807E-1,1.134649766E-1
2.653226875E0,-2.261972055E-3,-1.474386081E-4,-1.131476909E-1,1.131703946E-1
2.663182875E0,-5.355426110E-4,7.970193401E-4,-1.081265211E-1,1.081307848E-1
2.673139875E0,1.324142795E-3,-6.069997326E-4,-1.089651510E-1,1.089748867E-1
2.683096875E0,4.390661605E-3,-2.588228323E-3,-1.103691980E-1,1.104868169E-1
2.693053875E0,1.354924520E-3,-4.063006490E-4,-1.089856848E-1,1.089948641E-1
2.703009875E0,2.532661194E-3,2.847888507E-3,-1.125756949E-1,1.126401879E-1
2.712966875E0,1.179775340E-3,-4.674810916E-4,-1.124031171E-1,1.124102804E-1
2.722923875E0,2.510105725E-3,1.601397991E-3,-1.135452986E-1,1.135843296E-1
2.732879875E0,1.559889759E-3,-3.618840128E-4,-1.129356995E-1,1.129470515E-1
2.742836875E0,2.520590089E-3,6.589749828E-4,-1.112866700E-1,1.113171619E-1
2.752793875E0,1.224163105E-3,-1.529610716E-3,-1.082354859E-1,1.082532156E-1
2.762749875E0,1.440581633E-3,4.121111706E-4,-1.102438197E-1,1.102540017E-1
2.772706875E0,1.385720447E-3,2.609751187E-3,-1.089343429E-1,1.089744102E-1
2.782663875E0,7.051920402E-4,3.612723202E-3,-1.091068536E-1,1.091689268E-1
2.792619875E0,5.276774522E-3,-5.412753671E-4,-1.083071008E-1,1.084369191E-1
2.802576875E0,1.753111719E-3,6.451373920E-4,-1.097601205E-1,1.097760159E-1
2.812533875E0,-7.127091521E-4,2.312276512E-3,-1.119455174E-1,1.119716635E-1
2.822489875E0,1.490345225E-3,-1.488110051E-3,-1.132989824E-1,1.133185554E-1
2.832446875E0,2.471453743E-3,-2.954978496E-3,-1.146079302E-1,1.146726543E-1
2.842403875E0,1.339737559E-3,2.228138968E-3,-1.141399443E-1,1.141695511E-1
2.852359875E0,4.066281952E-3,-4.123849794E-4,-1.085784659E-1,1.086553632E-1
2.862316875E0,-4.712177906E-5,-1.357151195E-4,-1.048419178E-1,1.048420162E-1
2.872273875E0,9.052246460E-4,1.494672149E-3,-1.065830886E-1,1.065974121E-1
2.882229875E0,-4.855756415E-4,4.094121978E-4,-1.086373851E-1,1.086392417E-1
2.892186875E0,4.356116988E-4,-8.385451511E-4,-1.110424846E-1,1.110465052E-1
2.902143875E0,-5.927711027E-4,5.566338077E-4,-1.126245782E-1,1.126275136E-1
2.912099875E0,5.017881049E-4,-2.423143014E-4,-1.131321713E-1,1.131335436E-1
2.922056875E0,1.471072319E-3,-1.245801337E-3,-1.096168086E-1,1.096337576E-1
